723.0, 51.170567, 58.1
724.0, 50.587504, 58.5
725.0, 50.001321, 58.8
726.0, 49.412054, 59.1
727.0, 48.819738, 59.4
728.0, 48.224412, 59.7
729.0, 47.626110, 60.0
730.0, 47.024871, 60.3
731.0, 46.420731, 60.6
732.0, 45.813727, 60.8
733.0, 45.203898, 61.1
734.0, 44.591280, 61.4
735.0, 43.975912, 61.7
736.0, 43.357831, 61.9
737.0, 42.737075, 62.2
738.0, 42.113683, 62.5
739.0, 41.487694, 62.7
740.0, 40.859145, 63.0
741.0, 40.228076, 63.2
742.0, 39.594525, 63.5
743.0, 38.958532, 63.7
744.0, 38.320136, 64.0
745.0, 37.679376, 64.2
746.0, 37.036292, 64.4
747.0, 36.390924, 64.6
748.0, 35.743310, 64.9
749.0, 35.093492, 65.1
750.0, 34.441509, 65.3
751.0, 33.787401, 65.5
752.0, 33.131210, 65.7
753.0, 32.472974, 65.9
754.0, 31.812736, 66.1
755.0, 31.150535, 66.3
756.0, 30.486413, 66.5
757.0, 29.820410, 66.7
758.0, 29.152568, 66.9
759.0, 28.482927, 67.1
760.0, 27.811529, 67.2
761.0, 27.138416, 67.4
762.0, 26.463629, 67.6
763.0, 25.787210, 67.7
764.0, 25.109200, 67.9
765.0, 24.429640, 68.0
766.0, 23.748574, 68.2
767.0, 23.066044, 68.3
768.0, 22.382090, 68.5
769.0, 21.696755, 68.6
770.0, 21.010083, 68.7
771.0, 20.322114, 68.9
772.0, 19.632892, 69.0
773.0, 18.942458, 69.1
774.0, 18.250857, 69.2
775.0, 17.558129, 69.3
776.0, 16.864318, 69.4
777.0, 16.169467, 69.5
778.0, 15.473619, 69.6
779.0, 14.776816, 69.7
780.0, 14.079102, 69.8
781.0, 13.380519, 69.9
782.0, 12.681111, 70.0
783.0, 11.980920, 70.1
784.0, 11.279991, 70.1
785.0, 10.578366, 70.2
786.0, 9.876088, 70.3
787.0, 9.173201, 70.3
788.0, 8.469748, 70.4
789.0, 7.765773, 70.4
790.0, 7.061319, 70.5
791.0, 6.356429, 70.5
792.0, 5.651147, 70.5
793.0, 4.945516, 70.6
794.0, 4.239581, 70.6
795.0, 3.533383, 70.6
796.0, 2.826968, 70.7
797.0, 2.120379, 70.7
798.0, 1.413659, 70.7
799.0, 0.706851, 70.7
800.0, 0.000000, 0.0
801.0, 0.706851, 70.7
802.0, 1.413659, 70.7
803.0, 2.120379, 70.7
804.0, 2.826968, 70.7
805.0, 3.533383, 70.6
806.0, 4.239581, 70.6
807.0, 4.945516, 70.6
808.0, 5.651147, 70.5
809.0, 6.356429, 70.5
810.0, 7.061319, 70.5
811.0, 7.765773, 70.4
812.0, 8.469748, 70.4
813.0, 9.173201, 70.3
814.0, 9.876088, 70.3
815.0, 10.578366, 70.2
816.0, 11.279991, 70.1
817.0, 11.980920, 70.1
818.0, 12.681111, 70.0
819.0, 13.380519, 69.9
820.0, 14.079102, 69.8
821.0, 14.776816, 69.7
822.0, 15.473619, 69.6
823.0, 16.169467, 69.5
824.0, 16.864318, 69.4
825.0, 17.558129, 69.3
826.0, 18.250857, 69.2
827.0, 18.942458, 69.1
828.0, 19.632892, 69.0
829.0, 20.322114, 68.9
830.0, 21.010083, 68.7
831.0, 21.696755, 68.6
832.0, 22.382090, 68.5
833.0, 23.066044, 68.3
834.0, 23.748574, 68.2
835.0, 24.429640, 68.0
836.0, 25.109200, 67.9
837.0, 25.787210, 67.7
838.0, 26.463629, 67.6
839.0, 27.138416, 67.4
840.0, 27.811529, 67.2
841.0, 28.482927, 67.1
842.0, 29.152568, 66.9
843.0, 29.820410, 66.7
844.0, 30.486413, 66.5
845.0, 31.150535, 66.3
846.0, 31.812736, 66.1
847.0, 32.472974, 65.9
848.0, 33.131210, 65.7
849.0, 33.787401, 65.5
850.0, 34.441509, 65.3
851.0, 35.093492, 65.1
852.0, 35.743310, 64.9
853.0, 36.390924, 64.6
854.0, 37.036292, 64.4
855.0, 37.679376, 64.2
856.0, 38.320136, 64.0
857.0, 38.958532, 63.7
858.0, 39.594525, 63.5
859.0, 40.228076, 63.2
860.0, 40.859145, 63.0
861.0, 41.487694, 62.7
862.0, 42.113683, 62.5
863.0, 42.737075, 62.2
864.0, 43.357831, 61.9
865.0, 43.975912, 61.7
866.0, 44.591280, 61.4
867.0, 45.203898, 61.1
868.0, 45.813727, 60.8
869.0, 46.420731, 60.6
870.0, 47.024871, 60.3
871.0, 47.626110, 60.0
872.0, 48.224412, 59.7
873.0, 48.819738, 59.4
874.0, 49.412054, 59.1
875.0, 50.001321, 58.8
876.0, 50.587504, 58.5
877.0, 51.170567, 58.1
878.0, 51.750473, 57.8
879.0, 52.327187, 57.5
880.0, 52.900673, 57.2
881.0, 53.470896, 56.9
882.0, 54.037820, 56.5
883.0, 54.601412, 56.2
884.0, 55.161635, 55.9
885.0, 55.718455, 55.5
886.0, 56.271839, 55.2
887.0, 56.821752, 54.8
888.0, 57.368159, 54.5
889.0, 57.911028, 54.1
890.0, 58.450324, 53.7
891.0, 58.986015, 53.4
892.0, 59.518068, 53.0
893.0, 60.046449, 52.7
894.0, 60.571126, 52.3
895.0, 61.092067, 51.9
896.0, 61.609240, 51.5
897.0, 62.122612, 51.1
898.0, 62.632152, 50.8
899.0, 63.137828, 50.4
900.0, 63.639610, 50.0
901.0, 64.137467, 49.6
902.0, 64.631367, 49.2
903.0, 65.121280, 48.8
904.0, 65.607176, 48.4
905.0, 66.089026, 48.0
906.0, 66.566799, 47.6
907.0, 67.040465, 47.2
908.0, 67.509996, 46.7
909.0, 67.975363, 46.3
910.0, 68.436537, 45.9
911.0, 68.893489, 45.5
912.0, 69.346192, 45.1
913.0, 69.794617, 44.6
914.0, 70.238737, 44.2
915.0, 70.678524, 43.8
916.0, 71.113951, 43.3
917.0, 71.544992, 42.9
918.0, 71.971619, 42.4
919.0, 72.393807, 42.0
920.0, 72.811529, 41.5
921.0, 73.224760, 41.1
922.0, 73.633475, 40.6
923.0, 74.037647, 40.2
924.0, 74.437252, 39.7
925.0, 74.832265, 39.3
926.0, 75.222663, 38.8
927.0, 75.608420, 38.3
928.0, 75.989513, 37.9
929.0, 76.365919, 37.4
930.0, 76.737615, 36.9
931.0, 77.104577, 36.5
932.0, 77.466782, 36.0
